0.2	0.003769543507413747	0.07349772521639807
0.3	0.004560833234735599	0.08765647847821527
0.4	0.006025433339285808	0.11792022260296442
0.5	0.006890391418874292	0.1333054664668622
0.6	0.0073581227464661475	0.1430191643608606
0.7	0.009235513867817905	0.17888495102311847
0.8	0.01017329117136789	0.19765109035261683
0.9	0.011196229793873786	0.21652974941641928
1.0	0.013196617146238737	0.2566746285307261
1.1	0.013954365776170265	0.27106510346452406
1.2	0.016187329126115996	0.3129331313232791
1.3	0.01704939557683596	0.3315698409966513
1.4	0.018867366350025998	0.36515185762187996
1.5	0.020181495971287718	0.39205980060290513
1.6	0.0214535286803987	0.41604205964294905
1.7	0.023265652274691236	0.45207554806577055
1.8	0.024684672112610277	0.47769925208696806
1.9	0.026505068833491234	0.5151835227042658
2	0.027672888487397983	0.5374798719752963
2.1	0.029939838765622177	0.5810768687978296
