0.2	0.0006691224486033464	0.0001611347023152235
0.3	0.0005574871683687678	0.00027177325594187197
0.4	0.0008444230686862815	0.00026341696779507903
0.5	0.0006690603225295185	0.000199762071694995
0.6	0.0006369613462964584	0.00017889226977341996
0.7	0.0006374254667977522	0.00023768023396859725
0.8	0.000604321089861103	0.00026876681169013506
0.9	0.0006987118304780387	0.0002556152595967623
1.0	0.0006536485957737649	0.00025961982218869505
1.1	0.000539842125164647	0.0003260191208899456
1.2	0.0006840651122914761	0.00022997516666672967
1.3	0.000616212921555402	0.00025256789388623303
1.4	0.0005057433366544319	0.0002054195854349847
1.5	0.0007537262498606075	0.00016631530575631043
1.6	0.0006610063766371213	0.0002569185165053544
1.7	0.0006423183839547727	0.00016308197494364131
1.8	0.0007485352503601151	0.00016442902044167906
1.9	0.0006859276198519677	0.00027019088844206933
2	0.0006046086955498013	0.00027849277931666527
2.1	0.0005867088730722922	0.00025054360044456943
